id,NObeyesdad
20875,Overweight_Level_I
20876,Obesity_Type_I
20877,Overweight_Level_I
20878,Obesity_Type_II
20879,Obesity_Type_I
20880,Overweight_Level_I
20881,Overweight_Level_I
20882,Overweight_Level_I
20883,Overweight_Level_I
20884,Overweight_Level_I
20885,Obesity_Type_I
20886,Overweight_Level_I
20887,Obesity_Type_I
20888,Overweight_Level_II
20889,Obesity_Type_I
20890,Obesity_Type_I
20891,Overweight_Level_I
20892,Overweight_Level_I
20893,Obesity_Type_I
20894,Obesity_Type_II
20895,Normal_Weight
20896,Normal_Weight
20897,Obesity_Type_I
20898,Obesity_Type_I
20899,Overweight_Level_I
20900,Overweight_Level_I
20901,Overweight_Level_II
20902,Obesity_Type_I
20903,Obesity_Type_I
20904,Overweight_Level_I
20905,Overweight_Level_I
20906,Overweight_Level_I
20907,Obesity_Type_I
20908,Overweight_Level_I
20909,Overweight_Level_II
20910,Overweight_Level_I
20911,Obesity_Type_I
20912,Obesity_Type_I
20913,Overweight_Level_I
20914,Overweight_Level_I
20915,Obesity_Type_II
20916,Overweight_Level_I
20917,Overweight_Level_I
20918,Overweight_Level_II
20919,Overweight_Level_I
20920,Overweight_Level_I
20921,Overweight_Level_I
20922,Overweight_Level_I
20923,Overweight_Level_I
20924,Overweight_Level_II
20925,Obesity_Type_I
20926,Obesity_Type_I
20927,Overweight_Level_I
20928,Obesity_Type_I
20929,Obesity_Type_I
20930,Overweight_Level_II
20931,Overweight_Level_II
20932,Obesity_Type_I
20933,Overweight_Level_II
20934,Obesity_Type_II
20935,Overweight_Level_II
20936,Overweight_Level_II
20937,Overweight_Level_I
20938,Overweight_Level_I
20939,Obesity_Type_I
20940,Obesity_Type_I
20941,Obesity_Type_I
20942,Obesity_Type_I
20943,Overweight_Level_I
20944,Obesity_Type_I
20945,Obesity_Type_I
20946,Obesity_Type_I
20947,Overweight_Level_I
20948,Obesity_Type_I
20949,Overweight_Level_II
20950,Overweight_Level_I
20951,Overweight_Level_II
20952,Overweight_Level_I
20953,Overweight_Level_I
20954,Overweight_Level_I
20955,Overweight_Level_I
20956,Obesity_Type_II
20957,Overweight_Level_II
20958,Obesity_Type_I
20959,Overweight_Level_I
20960,Obesity_Type_I
20961,Overweight_Level_I
20962,Overweight_Level_I
20963,Overweight_Level_II
20964,Overweight_Level_I
20965,Overweight_Level_I
20966,Obesity_Type_I
20967,Obesity_Type_I
20968,Obesity_Type_I
20969,Insufficient_Weight
20970,Overweight_Level_I
20971,Obesity_Type_I
20972,Obesity_Type_II
20973,Overweight_Level_II
20974,Obesity_Type_I
20975,Overweight_Level_I
20976,Obesity_Type_I
20977,Overweight_Level_I
20978,Overweight_Level_I
20979,Overweight_Level_II
20980,Overweight_Level_I
20981,Obesity_Type_I
20982,Obesity_Type_I
20983,Obesity_Type_I
20984,Overweight_Level_II
20985,Obesity_Type_II
20986,Overweight_Level_I
20987,Overweight_Level_I
20988,Obesity_Type_I
20989,Obesity_Type_I
20990,Obesity_Type_I
20991,Overweight_Level_II
20992,Obesity_Type_II
20993,Insufficient_Weight
20994,Overweight_Level_I
20995,Overweight_Level_I
20996,Overweight_Level_I
20997,Overweight_Level_II
20998,Normal_Weight
20999,Overweight_Level_I
21000,Overweight_Level_I
21001,Insufficient_Weight
21002,Obesity_Type_I
21003,Overweight_Level_I
21004,Overweight_Level_I
21005,Overweight_Level_I
21006,Obesity_Type_I
21007,Obesity_Type_I
21008,Overweight_Level_II
21009,Obesity_Type_II
21010,Obesity_Type_I
21011,Overweight_Level_I
21012,Overweight_Level_II
21013,Obesity_Type_I
21014,Overweight_Level_I
21015,Overweight_Level_I
21016,Obesity_Type_I
21017,Overweight_Level_I
21018,Obesity_Type_I
21019,Overweight_Level_I
21020,Obesity_Type_I
21021,Obesity_Type_I
21022,Overweight_Level_I
21023,Overweight_Level_I
21024,Overweight_Level_I
21025,Obesity_Type_I
21026,Insufficient_Weight
21027,Obesity_Type_I
21028,Obesity_Type_I
21029,Obesity_Type_I
21030,Obesity_Type_I
21031,Overweight_Level_I
21032,Obesity_Type_II
21033,Overweight_Level_I
21034,Overweight_Level_II
21035,Overweight_Level_I
21036,Overweight_Level_II
21037,Overweight_Level_II
21038,Obesity_Type_I
21039,Obesity_Type_I
21040,Overweight_Level_II
21041,Obesity_Type_I
21042,Overweight_Level_I
21043,Obesity_Type_I
21044,Obesity_Type_I
21045,Overweight_Level_I
21046,Obesity_Type_I
21047,Obesity_Type_I
21048,Overweight_Level_I
21049,Obesity_Type_II
21050,Obesity_Type_I
21051,Obesity_Type_I
21052,Overweight_Level_II
21053,Obesity_Type_I
21054,Obesity_Type_I
21055,Overweight_Level_II
21056,Overweight_Level_II
21057,Overweight_Level_II
21058,Overweight_Level_I
21059,Overweight_Level_I
21060,Overweight_Level_I
21061,Obesity_Type_II
21062,Overweight_Level_I
21063,Overweight_Level_I
21064,Obesity_Type_I
21065,Obesity_Type_II
21066,Obesity_Type_II
21067,Obesity_Type_I
21068,Overweight_Level_I
21069,Obesity_Type_I
21070,Overweight_Level_I
21071,Overweight_Level_I
21072,Overweight_Level_I
21073,Obesity_Type_I
21074,Overweight_Level_I
21075,Overweight_Level_I
21076,Overweight_Level_II
21077,Overweight_Level_II
21078,Overweight_Level_I
21079,Obesity_Type_II
21080,Obesity_Type_I
21081,Obesity_Type_I
21082,Overweight_Level_II
21083,Overweight_Level_I
21084,Obesity_Type_I
21085,Obesity_Type_I
21086,Obesity_Type_I
21087,Overweight_Level_I
21088,Obesity_Type_I
21089,Overweight_Level_I
21090,Obesity_Type_I
21091,Overweight_Level_I
21092,Overweight_Level_II
21093,Overweight_Level_II
21094,Obesity_Type_I
21095,Obesity_Type_I
21096,Obesity_Type_I
21097,Overweight_Level_II
21098,Obesity_Type_II
21099,Insufficient_Weight
21100,Normal_Weight
21101,Insufficient_Weight
21102,Overweight_Level_I
21103,Obesity_Type_I
21104,Overweight_Level_I
21105,Obesity_Type_I
21106,Obesity_Type_I
21107,Overweight_Level_I
21108,Obesity_Type_I
21109,Obesity_Type_I
21110,Obesity_Type_II
21111,Overweight_Level_I
21112,Obesity_Type_II
21113,Overweight_Level_I
21114,Obesity_Type_I
21115,Obesity_Type_II
21116,Obesity_Type_I
21117,Overweight_Level_I
21118,Obesity_Type_I
21119,Overweight_Level_I
21120,Overweight_Level_II
21121,Obesity_Type_II
21122,Obesity_Type_I
21123,Overweight_Level_I
21124,Overweight_Level_I
21125,Overweight_Level_I
21126,Overweight_Level_I
21127,Obesity_Type_I
21128,Obesity_Type_I
21129,Overweight_Level_I
21130,Overweight_Level_I
21131,Overweight_Level_I
21132,Obesity_Type_I
21133,Obesity_Type_II
21134,Normal_Weight
21135,Obesity_Type_I
21136,Overweight_Level_II
21137,Obesity_Type_I
21138,Overweight_Level_I
21139,Overweight_Level_I
21140,Overweight_Level_I
21141,Overweight_Level_I
21142,Overweight_Level_I
21143,Obesity_Type_II
21144,Obesity_Type_I
21145,Overweight_Level_I
21146,Obesity_Type_I
21147,Obesity_Type_I
21148,Overweight_Level_I
21149,Obesity_Type_I
21150,Obesity_Type_II
21151,Overweight_Level_I
21152,Obesity_Type_I
21153,Overweight_Level_I
21154,Obesity_Type_II
21155,Obesity_Type_II
21156,Obesity_Type_I
21157,Obesity_Type_I
21158,Obesity_Type_I
21159,Obesity_Type_I
21160,Obesity_Type_I
21161,Obesity_Type_I
21162,Obesity_Type_II
21163,Obesity_Type_I
21164,Overweight_Level_I
21165,Obesity_Type_I
21166,Obesity_Type_I
21167,Obesity_Type_I
21168,Obesity_Type_II
21169,Overweight_Level_I
21170,Overweight_Level_I
21171,Overweight_Level_I
21172,Obesity_Type_I
21173,Overweight_Level_II
21174,Obesity_Type_II
21175,Overweight_Level_I
21176,Obesity_Type_II
21177,Overweight_Level_I
21178,Overweight_Level_I
21179,Obesity_Type_I
21180,Obesity_Type_I
21181,Obesity_Type_II
21182,Overweight_Level_I
21183,Obesity_Type_I
21184,Obesity_Type_I
21185,Obesity_Type_II
21186,Overweight_Level_II
21187,Obesity_Type_I
21188,Overweight_Level_I
21189,Overweight_Level_II
21190,Overweight_Level_I
21191,Overweight_Level_I
21192,Obesity_Type_I
21193,Overweight_Level_I
21194,Overweight_Level_I
21195,Overweight_Level_I
21196,Obesity_Type_I
21197,Overweight_Level_I
21198,Obesity_Type_I
21199,Obesity_Type_I
21200,Overweight_Level_II
21201,Overweight_Level_II
21202,Obesity_Type_I
21203,Overweight_Level_I
21204,Obesity_Type_I
21205,Obesity_Type_II
21206,Overweight_Level_I
21207,Obesity_Type_I
21208,Overweight_Level_I
21209,Overweight_Level_II
21210,Overweight_Level_I
21211,Overweight_Level_I
21212,Obesity_Type_I
21213,Obesity_Type_I
21214,Obesity_Type_I
21215,Obesity_Type_I
21216,Overweight_Level_I
21217,Overweight_Level_I
21218,Obesity_Type_I
21219,Obesity_Type_II
21220,Overweight_Level_I
21221,Obesity_Type_II
21222,Overweight_Level_I
21223,Insufficient_Weight
21224,Obesity_Type_I
21225,Overweight_Level_II
21226,Obesity_Type_I
21227,Overweight_Level_I
21228,Obesity_Type_I
21229,Overweight_Level_I
21230,Overweight_Level_II
21231,Obesity_Type_I
21232,Obesity_Type_II
21233,Obesity_Type_II
21234,Obesity_Type_I
21235,Overweight_Level_I
21236,Overweight_Level_II
21237,Overweight_Level_I
21238,Overweight_Level_II
21239,Overweight_Level_I
21240,Obesity_Type_I
21241,Obesity_Type_I
21242,Overweight_Level_I
21243,Obesity_Type_I
21244,Obesity_Type_I
21245,Overweight_Level_I
21246,Overweight_Level_I
21247,Obesity_Type_II
21248,Obesity_Type_I
21249,Overweight_Level_II
21250,Obesity_Type_I
21251,Overweight_Level_I
21252,Obesity_Type_I
21253,Overweight_Level_I
21254,Overweight_Level_I
21255,Obesity_Type_I
21256,Obesity_Type_I
21257,Obesity_Type_I
21258,Overweight_Level_II
21259,Overweight_Level_I
21260,Overweight_Level_I
21261,Obesity_Type_I
21262,Overweight_Level_II
21263,Overweight_Level_I
21264,Obesity_Type_I
21265,Overweight_Level_I
21266,Overweight_Level_I
21267,Overweight_Level_II
21268,Overweight_Level_I
21269,Overweight_Level_I
21270,Obesity_Type_I
21271,Obesity_Type_II
21272,Obesity_Type_I
21273,Overweight_Level_I
21274,Obesity_Type_I
21275,Overweight_Level_II
21276,Obesity_Type_II
21277,Obesity_Type_I
21278,Obesity_Type_II
21279,Overweight_Level_II
21280,Overweight_Level_I
21281,Overweight_Level_I
21282,Overweight_Level_I
21283,Obesity_Type_I
21284,Obesity_Type_I
21285,Overweight_Level_I
21286,Overweight_Level_II
21287,Obesity_Type_I
21288,Obesity_Type_II
21289,Obesity_Type_I
21290,Obesity_Type_I
21291,Overweight_Level_I
21292,Obesity_Type_I
21293,Overweight_Level_II
21294,Overweight_Level_I
21295,Overweight_Level_I
21296,Insufficient_Weight
21297,Overweight_Level_II
21298,Obesity_Type_II
21299,Obesity_Type_I
21300,Overweight_Level_II
21301,Obesity_Type_II
21302,Obesity_Type_II
21303,Obesity_Type_I
21304,Obesity_Type_I
21305,Obesity_Type_II
21306,Overweight_Level_II
21307,Obesity_Type_I
21308,Insufficient_Weight
21309,Obesity_Type_II
21310,Obesity_Type_II
21311,Obesity_Type_I
21312,Obesity_Type_I
21313,Normal_Weight
21314,Overweight_Level_II
21315,Overweight_Level_II
21316,Obesity_Type_I
21317,Overweight_Level_I
21318,Obesity_Type_I
21319,Overweight_Level_I
21320,Obesity_Type_I
21321,Obesity_Type_I
21322,Obesity_Type_I
21323,Obesity_Type_I
21324,Overweight_Level_I
21325,Overweight_Level_II
21326,Overweight_Level_I
21327,Obesity_Type_II
21328,Obesity_Type_I
21329,Overweight_Level_I
21330,Obesity_Type_I
21331,Overweight_Level_II
21332,Overweight_Level_II
21333,Overweight_Level_I
21334,Overweight_Level_I
21335,Overweight_Level_I
21336,Overweight_Level_II
21337,Overweight_Level_I
21338,Overweight_Level_I
21339,Overweight_Level_I
21340,Overweight_Level_I
21341,Overweight_Level_I
21342,Overweight_Level_I
21343,Obesity_Type_I
21344,Obesity_Type_I
21345,Obesity_Type_I
21346,Insufficient_Weight
21347,Overweight_Level_II
21348,Obesity_Type_I
21349,Overweight_Level_II
21350,Overweight_Level_I
21351,Overweight_Level_II
21352,Obesity_Type_I
21353,Obesity_Type_I
21354,Overweight_Level_I
21355,Overweight_Level_II
21356,Obesity_Type_I
21357,Obesity_Type_II
21358,Obesity_Type_I
21359,Obesity_Type_I
21360,Overweight_Level_I
21361,Overweight_Level_I
21362,Obesity_Type_I
21363,Obesity_Type_II
21364,Obesity_Type_I
21365,Overweight_Level_II
21366,Obesity_Type_II
21367,Obesity_Type_I
21368,Obesity_Type_I
21369,Overweight_Level_I
21370,Obesity_Type_I
21371,Obesity_Type_I
21372,Obesity_Type_I
21373,Overweight_Level_I
21374,Overweight_Level_I
21375,Obesity_Type_II
21376,Obesity_Type_II
21377,Obesity_Type_I
21378,Overweight_Level_I
21379,Overweight_Level_II
21380,Overweight_Level_I
21381,Obesity_Type_I
21382,Overweight_Level_I
21383,Obesity_Type_II
21384,Overweight_Level_I
21385,Obesity_Type_I
21386,Obesity_Type_I
21387,Obesity_Type_II
21388,Obesity_Type_I
21389,Obesity_Type_II
21390,Obesity_Type_I
21391,Obesity_Type_I
21392,Obesity_Type_I
21393,Overweight_Level_II
21394,Overweight_Level_I
21395,Obesity_Type_I
21396,Overweight_Level_I
21397,Obesity_Type_I
21398,Obesity_Type_I
21399,Obesity_Type_I
21400,Obesity_Type_I
21401,Obesity_Type_II
21402,Obesity_Type_I
21403,Obesity_Type_II
21404,Insufficient_Weight
21405,Insufficient_Weight
21406,Obesity_Type_I
21407,Obesity_Type_II
21408,Overweight_Level_I
21409,Obesity_Type_I
21410,Overweight_Level_I
21411,Insufficient_Weight
21412,Obesity_Type_I
21413,Overweight_Level_I
21414,Obesity_Type_I
21415,Obesity_Type_II
21416,Overweight_Level_I
21417,Normal_Weight
21418,Overweight_Level_I
21419,Insufficient_Weight
21420,Overweight_Level_I
21421,Overweight_Level_I
21422,Overweight_Level_I
21423,Overweight_Level_I
21424,Overweight_Level_I
21425,Overweight_Level_I
21426,Obesity_Type_II
21427,Overweight_Level_I
21428,Overweight_Level_I
21429,Obesity_Type_I
21430,Overweight_Level_II
21431,Insufficient_Weight
21432,Overweight_Level_II
21433,Overweight_Level_I
21434,Overweight_Level_II
21435,Overweight_Level_I
21436,Overweight_Level_I
21437,Overweight_Level_II
21438,Overweight_Level_I
21439,Obesity_Type_II
21440,Overweight_Level_II
21441,Normal_Weight
21442,Overweight_Level_I
21443,Obesity_Type_I
21444,Obesity_Type_I
21445,Overweight_Level_II
21446,Overweight_Level_I
21447,Obesity_Type_I
21448,Obesity_Type_I
21449,Overweight_Level_I
21450,Overweight_Level_II
21451,Obesity_Type_I
21452,Obesity_Type_I
21453,Obesity_Type_I
21454,Overweight_Level_II
21455,Obesity_Type_I
21456,Overweight_Level_I
21457,Overweight_Level_I
21458,Obesity_Type_I
21459,Obesity_Type_I
21460,Overweight_Level_II
21461,Overweight_Level_I
21462,Insufficient_Weight
21463,Obesity_Type_I
21464,Overweight_Level_I
21465,Overweight_Level_I
21466,Overweight_Level_II
21467,Overweight_Level_I
21468,Obesity_Type_I
21469,Obesity_Type_I
21470,Overweight_Level_I
21471,Overweight_Level_I
21472,Overweight_Level_II
21473,Obesity_Type_I
21474,Obesity_Type_II
21475,Obesity_Type_I
21476,Overweight_Level_I
21477,Obesity_Type_I
21478,Overweight_Level_I
21479,Overweight_Level_I
21480,Overweight_Level_I
21481,Overweight_Level_I
21482,Obesity_Type_II
21483,Obesity_Type_I
21484,Overweight_Level_I
21485,Overweight_Level_I
21486,Overweight_Level_I
21487,Obesity_Type_I
21488,Obesity_Type_I
21489,Overweight_Level_I
21490,Overweight_Level_I
21491,Overweight_Level_I
21492,Obesity_Type_I
21493,Overweight_Level_I
21494,Obesity_Type_I
21495,Obesity_Type_I
21496,Overweight_Level_II
21497,Overweight_Level_II
21498,Overweight_Level_I
21499,Overweight_Level_I
21500,Obesity_Type_I
21501,Obesity_Type_I
21502,Obesity_Type_I
21503,Obesity_Type_II
21504,Obesity_Type_II
21505,Obesity_Type_I
21506,Obesity_Type_II
21507,Obesity_Type_II
21508,Obesity_Type_II
21509,Overweight_Level_II
21510,Obesity_Type_I
21511,Obesity_Type_I
21512,Insufficient_Weight
21513,Overweight_Level_II
21514,Overweight_Level_I
21515,Obesity_Type_I
21516,Overweight_Level_I
21517,Overweight_Level_I
21518,Overweight_Level_I
21519,Obesity_Type_I
21520,Overweight_Level_I
21521,Obesity_Type_I
21522,Overweight_Level_I
21523,Obesity_Type_I
21524,Overweight_Level_II
21525,Overweight_Level_I
21526,Overweight_Level_I
21527,Overweight_Level_I
21528,Obesity_Type_I
21529,Obesity_Type_II
21530,Overweight_Level_I
21531,Obesity_Type_I
21532,Overweight_Level_II
21533,Obesity_Type_II
21534,Obesity_Type_I
21535,Obesity_Type_I
21536,Overweight_Level_I
21537,Overweight_Level_I
21538,Overweight_Level_I
21539,Overweight_Level_I
21540,Obesity_Type_II
21541,Obesity_Type_I
21542,Overweight_Level_I
21543,Overweight_Level_I
21544,Overweight_Level_I
21545,Overweight_Level_I
21546,Obesity_Type_I
21547,Overweight_Level_I
21548,Overweight_Level_I
21549,Obesity_Type_I
21550,Obesity_Type_I
21551,Obesity_Type_II
21552,Overweight_Level_I
21553,Overweight_Level_II
21554,Obesity_Type_II
21555,Obesity_Type_I
21556,Overweight_Level_I
21557,Overweight_Level_I
21558,Overweight_Level_I
21559,Overweight_Level_I
21560,Overweight_Level_I
21561,Overweight_Level_I
21562,Overweight_Level_II
21563,Overweight_Level_II
21564,Obesity_Type_I
21565,Overweight_Level_II
21566,Overweight_Level_II
21567,Obesity_Type_I
21568,Obesity_Type_II
21569,Overweight_Level_II
21570,Obesity_Type_I
21571,Obesity_Type_I
21572,Obesity_Type_II
21573,Obesity_Type_II
21574,Obesity_Type_II
21575,Obesity_Type_I
21576,Obesity_Type_I
21577,Obesity_Type_II
21578,Overweight_Level_I
21579,Overweight_Level_II
21580,Overweight_Level_I
21581,Overweight_Level_II
21582,Overweight_Level_II
21583,Overweight_Level_I
21584,Overweight_Level_I
21585,Overweight_Level_I
21586,Overweight_Level_II
21587,Overweight_Level_II
21588,Overweight_Level_I
21589,Overweight_Level_II
21590,Overweight_Level_II
21591,Obesity_Type_I
21592,Obesity_Type_I
21593,Overweight_Level_II
21594,Overweight_Level_I
21595,Obesity_Type_I
21596,Overweight_Level_I
21597,Overweight_Level_I
21598,Obesity_Type_I
21599,Obesity_Type_I
21600,Obesity_Type_I
21601,Obesity_Type_I
21602,Overweight_Level_II
21603,Overweight_Level_I
21604,Obesity_Type_I
21605,Overweight_Level_I
21606,Overweight_Level_I
21607,Overweight_Level_I
21608,Obesity_Type_I
21609,Insufficient_Weight
21610,Overweight_Level_II
21611,Overweight_Level_I
21612,Obesity_Type_I
21613,Obesity_Type_I
21614,Overweight_Level_II
21615,Obesity_Type_I
21616,Obesity_Type_I
21617,Normal_Weight
21618,Obesity_Type_II
21619,Overweight_Level_I
21620,Overweight_Level_I
21621,Obesity_Type_II
21622,Insufficient_Weight
21623,Obesity_Type_I
21624,Overweight_Level_I
21625,Overweight_Level_II
21626,Overweight_Level_I
21627,Obesity_Type_II
21628,Overweight_Level_I
21629,Overweight_Level_II
21630,Overweight_Level_II
21631,Obesity_Type_II
21632,Obesity_Type_II
21633,Obesity_Type_II
21634,Obesity_Type_II
21635,Overweight_Level_I
21636,Overweight_Level_I
21637,Obesity_Type_I
21638,Overweight_Level_I
21639,Obesity_Type_I
21640,Overweight_Level_I
21641,Overweight_Level_I
21642,Overweight_Level_I
21643,Obesity_Type_I
21644,Overweight_Level_II
21645,Obesity_Type_I
21646,Overweight_Level_I
21647,Insufficient_Weight
21648,Overweight_Level_I
21649,Obesity_Type_I
21650,Overweight_Level_II
21651,Overweight_Level_II
21652,Obesity_Type_II
21653,Overweight_Level_I
21654,Overweight_Level_I
21655,Overweight_Level_I
21656,Overweight_Level_II
21657,Obesity_Type_II
21658,Overweight_Level_I
21659,Overweight_Level_I
21660,Overweight_Level_I
21661,Overweight_Level_I
21662,Overweight_Level_II
21663,Obesity_Type_II
21664,Overweight_Level_I
21665,Normal_Weight
21666,Obesity_Type_II
21667,Overweight_Level_II
21668,Obesity_Type_I
21669,Overweight_Level_II
21670,Overweight_Level_I
21671,Overweight_Level_I
21672,Obesity_Type_I
21673,Obesity_Type_I
21674,Overweight_Level_I
21675,Obesity_Type_I
21676,Obesity_Type_II
21677,Obesity_Type_I
21678,Obesity_Type_I
21679,Overweight_Level_I
21680,Obesity_Type_II
21681,Overweight_Level_I
21682,Obesity_Type_I
21683,Obesity_Type_I
21684,Overweight_Level_II
21685,Overweight_Level_II
21686,Overweight_Level_II
21687,Overweight_Level_II
21688,Overweight_Level_I
21689,Obesity_Type_II
21690,Overweight_Level_I
21691,Overweight_Level_I
21692,Overweight_Level_I
21693,Obesity_Type_II
21694,Overweight_Level_I
21695,Overweight_Level_I
21696,Overweight_Level_I
21697,Overweight_Level_II
21698,Overweight_Level_I
21699,Obesity_Type_I
21700,Overweight_Level_I
21701,Obesity_Type_I
21702,Obesity_Type_I
21703,Obesity_Type_I
21704,Overweight_Level_I
21705,Obesity_Type_I
21706,Overweight_Level_I
21707,Overweight_Level_II
21708,Obesity_Type_II
21709,Overweight_Level_II
21710,Overweight_Level_I
21711,Overweight_Level_II
21712,Overweight_Level_II
21713,Overweight_Level_I
21714,Overweight_Level_I
21715,Overweight_Level_I
21716,Overweight_Level_I
21717,Overweight_Level_I
21718,Overweight_Level_I
21719,Overweight_Level_I
21720,Overweight_Level_I
21721,Obesity_Type_I
21722,Obesity_Type_I
21723,Obesity_Type_I
21724,Obesity_Type_I
21725,Overweight_Level_I
21726,Obesity_Type_I
21727,Obesity_Type_I
21728,Obesity_Type_I
21729,Obesity_Type_II
21730,Overweight_Level_I
21731,Overweight_Level_I
21732,Overweight_Level_I
21733,Obesity_Type_II
21734,Overweight_Level_I
21735,Obesity_Type_II
21736,Obesity_Type_I
21737,Overweight_Level_I
21738,Overweight_Level_I
21739,Obesity_Type_II
21740,Normal_Weight
21741,Overweight_Level_I
21742,Obesity_Type_I
21743,Obesity_Type_I
21744,Overweight_Level_I
21745,Overweight_Level_I
21746,Overweight_Level_I
21747,Overweight_Level_I
21748,Overweight_Level_I
21749,Obesity_Type_II
21750,Obesity_Type_II
21751,Overweight_Level_II
21752,Obesity_Type_I
21753,Overweight_Level_II
21754,Overweight_Level_I
21755,Insufficient_Weight
21756,Normal_Weight
21757,Overweight_Level_I
21758,Obesity_Type_I
21759,Obesity_Type_I
21760,Obesity_Type_I
21761,Overweight_Level_I
21762,Overweight_Level_II
21763,Overweight_Level_I
21764,Obesity_Type_I
21765,Obesity_Type_I
21766,Overweight_Level_I
21767,Obesity_Type_II
21768,Obesity_Type_II
21769,Overweight_Level_I
21770,Overweight_Level_I
21771,Overweight_Level_I
21772,Overweight_Level_II
21773,Overweight_Level_II
21774,Normal_Weight
21775,Overweight_Level_I
21776,Overweight_Level_I
21777,Obesity_Type_I
21778,Obesity_Type_I
21779,Overweight_Level_I
21780,Obesity_Type_I
21781,Obesity_Type_II
21782,Obesity_Type_I
21783,Overweight_Level_II
21784,Obesity_Type_I
21785,Obesity_Type_I
21786,Overweight_Level_II
21787,Overweight_Level_I
21788,Overweight_Level_II
21789,Overweight_Level_II
21790,Overweight_Level_II
21791,Overweight_Level_I
21792,Obesity_Type_I
21793,Obesity_Type_I
21794,Overweight_Level_II
21795,Overweight_Level_I
21796,Obesity_Type_I
21797,Overweight_Level_I
21798,Overweight_Level_I
21799,Obesity_Type_I
21800,Obesity_Type_I
21801,Obesity_Type_I
21802,Obesity_Type_II
21803,Obesity_Type_I
21804,Overweight_Level_II
21805,Obesity_Type_I
21806,Overweight_Level_I
21807,Overweight_Level_I
21808,Overweight_Level_II
21809,Overweight_Level_I
21810,Overweight_Level_II
21811,Overweight_Level_I
21812,Overweight_Level_I
21813,Normal_Weight
21814,Obesity_Type_I
21815,Insufficient_Weight
21816,Overweight_Level_I
21817,Overweight_Level_I
21818,Overweight_Level_I
21819,Overweight_Level_I
21820,Obesity_Type_I
21821,Overweight_Level_I
21822,Insufficient_Weight
21823,Overweight_Level_I
21824,Overweight_Level_I
21825,Overweight_Level_I
21826,Overweight_Level_I
21827,Overweight_Level_I
21828,Obesity_Type_II
21829,Insufficient_Weight
21830,Overweight_Level_I
21831,Obesity_Type_I
21832,Overweight_Level_I
21833,Overweight_Level_I
21834,Obesity_Type_I
