id,NObeyesdad
21112,Obesity_Type_II
21113,Insufficient_Weight
21114,Obesity_Type_III
21115,Obesity_Type_II
21116,Obesity_Type_I
21117,Overweight_Level_I
21118,Obesity_Type_III
21119,Overweight_Level_I
21120,Obesity_Type_II
21121,Obesity_Type_II
21122,Obesity_Type_I
21123,Overweight_Level_I
21124,Obesity_Type_III
21125,Overweight_Level_I
21126,Overweight_Level_II
21127,Obesity_Type_I
21128,Obesity_Type_III
21129,Obesity_Type_I
21130,Obesity_Type_I
21131,Normal_Weight
21132,Obesity_Type_I
21133,Overweight_Level_II
21134,Normal_Weight
21135,Obesity_Type_II
21136,Obesity_Type_I
21137,Obesity_Type_III
21138,Overweight_Level_I
21139,Normal_Weight
21140,Overweight_Level_I
21141,Normal_Weight
21142,Obesity_Type_I
21143,Obesity_Type_II
21144,Obesity_Type_I
21145,Overweight_Level_I
21146,Obesity_Type_III
21147,Obesity_Type_I
21148,Obesity_Type_II
21149,Obesity_Type_III
21150,Insufficient_Weight
21151,Obesity_Type_I
21152,Obesity_Type_III
21153,Obesity_Type_I
21154,Obesity_Type_II
21155,Obesity_Type_I
21156,Obesity_Type_III
21157,Overweight_Level_I
21158,Overweight_Level_I
21159,Overweight_Level_II
21160,Obesity_Type_III
21161,Obesity_Type_III
21162,Obesity_Type_II
21163,Normal_Weight
21164,Overweight_Level_I
21165,Obesity_Type_I
21166,Obesity_Type_I
21167,Obesity_Type_III
21168,Obesity_Type_I
21169,Insufficient_Weight
21170,Overweight_Level_I
21171,Overweight_Level_I
21172,Obesity_Type_II
21173,Obesity_Type_II
21174,Obesity_Type_II
21175,Obesity_Type_I
21176,Obesity_Type_II
21177,Overweight_Level_I
21178,Obesity_Type_II
21179,Obesity_Type_II
21180,Obesity_Type_I
21181,Obesity_Type_II
21182,Normal_Weight
21183,Obesity_Type_III
21184,Obesity_Type_II
21185,Obesity_Type_II
21186,Obesity_Type_II
21187,Obesity_Type_III
21188,Insufficient_Weight
21189,Overweight_Level_II
21190,Normal_Weight
21191,Normal_Weight
21192,Obesity_Type_III
21193,Normal_Weight
21194,Obesity_Type_I
21195,Obesity_Type_I
21196,Obesity_Type_III
21197,Overweight_Level_II
21198,Obesity_Type_III
21199,Obesity_Type_II
21200,Overweight_Level_II
21201,Obesity_Type_I
21202,Obesity_Type_III
21203,Obesity_Type_I
21204,Obesity_Type_III
21205,Obesity_Type_II
21206,Obesity_Type_I
21207,Obesity_Type_III
21208,Overweight_Level_I
21209,Obesity_Type_II
21210,Obesity_Type_I
21211,Obesity_Type_II
21212,Obesity_Type_II
21213,Obesity_Type_III
21214,Obesity_Type_III
21215,Obesity_Type_III
21216,Overweight_Level_I
21217,Obesity_Type_II
21218,Overweight_Level_I
21219,Obesity_Type_I
21220,Normal_Weight
21221,Obesity_Type_I
21222,Normal_Weight
21223,Insufficient_Weight
21224,Obesity_Type_III
21225,Obesity_Type_II
21226,Overweight_Level_II
21227,Insufficient_Weight
21228,Obesity_Type_I
21229,Overweight_Level_I
21230,Obesity_Type_II
21231,Obesity_Type_II
21232,Obesity_Type_II
21233,Overweight_Level_I
21234,Obesity_Type_I
21235,Overweight_Level_I
21236,Obesity_Type_III
21237,Insufficient_Weight
21238,Obesity_Type_II
21239,Obesity_Type_III
21240,Obesity_Type_III
21241,Obesity_Type_I
21242,Normal_Weight
21243,Obesity_Type_III
21244,Obesity_Type_III
21245,Overweight_Level_I
21246,Overweight_Level_II
21247,Obesity_Type_II
21248,Obesity_Type_II
21249,Insufficient_Weight
21250,Obesity_Type_I
21251,Insufficient_Weight
21252,Obesity_Type_III
21253,Overweight_Level_I
21254,Obesity_Type_I
21255,Obesity_Type_II
21256,Obesity_Type_II
21257,Obesity_Type_I
21258,Obesity_Type_I
21259,Normal_Weight
21260,Normal_Weight
21261,Obesity_Type_III
21262,Obesity_Type_III
21263,Obesity_Type_I
21264,Obesity_Type_III
21265,Overweight_Level_II
21266,Overweight_Level_I
21267,Normal_Weight
21268,Overweight_Level_II
21269,Obesity_Type_I
21270,Obesity_Type_II
21271,Obesity_Type_I
21272,Obesity_Type_III
21273,Overweight_Level_I
21274,Obesity_Type_III
21275,Overweight_Level_II
21276,Obesity_Type_II
21277,Obesity_Type_III
21278,Obesity_Type_I
21279,Overweight_Level_I
21280,Obesity_Type_I
21281,Insufficient_Weight
21282,Obesity_Type_I
21283,Obesity_Type_II
21284,Obesity_Type_III
21285,Obesity_Type_I
21286,Obesity_Type_II
21287,Obesity_Type_III
21288,Obesity_Type_II
21289,Obesity_Type_III
21290,Obesity_Type_I
21291,Obesity_Type_I
21292,Overweight_Level_II
21293,Obesity_Type_I
21294,Overweight_Level_I
21295,Normal_Weight
21296,Insufficient_Weight
21297,Overweight_Level_II
21298,Obesity_Type_II
21299,Obesity_Type_II
21300,Overweight_Level_II
21301,Overweight_Level_II
21302,Obesity_Type_II
21303,Obesity_Type_III
21304,Obesity_Type_I
21305,Obesity_Type_II
21306,Obesity_Type_II
21307,Obesity_Type_III
21308,Insufficient_Weight
21309,Obesity_Type_II
21310,Obesity_Type_I
21311,Obesity_Type_III
21312,Obesity_Type_I
21313,Obesity_Type_I
21314,Overweight_Level_II
21315,Insufficient_Weight
21316,Obesity_Type_III
21317,Obesity_Type_I
21318,Obesity_Type_III
21319,Normal_Weight
21320,Obesity_Type_II
21321,Obesity_Type_III
21322,Obesity_Type_II
21323,Obesity_Type_I
21324,Obesity_Type_I
21325,Obesity_Type_II
21326,Overweight_Level_I
21327,Obesity_Type_I
21328,Obesity_Type_II
21329,Obesity_Type_I
21330,Obesity_Type_I
21331,Overweight_Level_I
21332,Obesity_Type_II
21333,Overweight_Level_II
21334,Normal_Weight
21335,Normal_Weight
21336,Obesity_Type_I
21337,Normal_Weight
21338,Obesity_Type_I
21339,Insufficient_Weight
21340,Overweight_Level_II
21341,Obesity_Type_I
21342,Overweight_Level_I
21343,Obesity_Type_II
21344,Overweight_Level_II
21345,Obesity_Type_III
21346,Normal_Weight
21347,Obesity_Type_II
21348,Obesity_Type_III
21349,Overweight_Level_I
21350,Insufficient_Weight
21351,Overweight_Level_II
21352,Obesity_Type_I
21353,Obesity_Type_III
21354,Obesity_Type_I
21355,Obesity_Type_II
21356,Obesity_Type_III
21357,Overweight_Level_I
21358,Obesity_Type_III
21359,Obesity_Type_II
21360,Overweight_Level_II
21361,Overweight_Level_I
21362,Obesity_Type_III
21363,Obesity_Type_II
21364,Obesity_Type_III
21365,Overweight_Level_II
21366,Obesity_Type_I
21367,Obesity_Type_III
21368,Obesity_Type_I
21369,Obesity_Type_I
21370,Obesity_Type_III
21371,Obesity_Type_III
21372,Obesity_Type_III
21373,Insufficient_Weight
21374,Obesity_Type_I
21375,Obesity_Type_II
21376,Obesity_Type_II
21377,Obesity_Type_III
21378,Overweight_Level_I
21379,Obesity_Type_III
21380,Normal_Weight
21381,Obesity_Type_III
21382,Obesity_Type_I
21383,Obesity_Type_I
21384,Normal_Weight
21385,Overweight_Level_II
21386,Obesity_Type_III
21387,Obesity_Type_II
21388,Obesity_Type_I
21389,Overweight_Level_II
21390,Obesity_Type_III
21391,Obesity_Type_III
21392,Obesity_Type_III
21393,Obesity_Type_I
21394,Overweight_Level_I
21395,Obesity_Type_I
21396,Obesity_Type_I
21397,Obesity_Type_III
21398,Obesity_Type_III
21399,Obesity_Type_III
21400,Obesity_Type_III
21401,Obesity_Type_II
21402,Obesity_Type_II
21403,Normal_Weight
21404,Overweight_Level_I
21405,Insufficient_Weight
21406,Obesity_Type_III
21407,Overweight_Level_II
21408,Overweight_Level_I
21409,Obesity_Type_III
21410,Overweight_Level_I
21411,Normal_Weight
21412,Obesity_Type_III
21413,Normal_Weight
21414,Obesity_Type_III
21415,Obesity_Type_II
21416,Overweight_Level_II
21417,Normal_Weight
21418,Overweight_Level_I
21419,Insufficient_Weight
21420,Obesity_Type_I
21421,Overweight_Level_I
21422,Overweight_Level_II
21423,Overweight_Level_II
21424,Overweight_Level_I
21425,Overweight_Level_I
21426,Obesity_Type_II
21427,Insufficient_Weight
21428,Normal_Weight
21429,Obesity_Type_II
21430,Insufficient_Weight
21431,Normal_Weight
21432,Obesity_Type_III
21433,Obesity_Type_I
21434,Obesity_Type_I
21435,Normal_Weight
21436,Overweight_Level_II
21437,Obesity_Type_II
21438,Normal_Weight
21439,Obesity_Type_II
21440,Obesity_Type_II
21441,Normal_Weight
21442,Overweight_Level_II
21443,Obesity_Type_III
21444,Overweight_Level_II
21445,Insufficient_Weight
21446,Obesity_Type_I
21447,Obesity_Type_III
21448,Obesity_Type_III
21449,Overweight_Level_II
21450,Overweight_Level_II
21451,Obesity_Type_III
21452,Obesity_Type_II
21453,Obesity_Type_I
21454,Overweight_Level_II
21455,Obesity_Type_II
21456,Overweight_Level_I
21457,Overweight_Level_I
21458,Obesity_Type_III
21459,Obesity_Type_III
21460,Insufficient_Weight
21461,Overweight_Level_I
21462,Insufficient_Weight
21463,Obesity_Type_III
21464,Obesity_Type_I
21465,Overweight_Level_I
21466,Obesity_Type_I
21467,Insufficient_Weight
21468,Obesity_Type_III
21469,Obesity_Type_III
21470,Normal_Weight
21471,Insufficient_Weight
21472,Obesity_Type_II
21473,Obesity_Type_III
21474,Overweight_Level_II
21475,Obesity_Type_II
21476,Overweight_Level_I
21477,Obesity_Type_III
21478,Overweight_Level_I
21479,Overweight_Level_II
21480,Obesity_Type_I
21481,Overweight_Level_I
21482,Obesity_Type_II
21483,Obesity_Type_II
21484,Overweight_Level_I
21485,Overweight_Level_I
21486,Obesity_Type_I
21487,Obesity_Type_III
21488,Obesity_Type_III
21489,Overweight_Level_I
21490,Normal_Weight
21491,Overweight_Level_II
21492,Overweight_Level_I
21493,Overweight_Level_I
21494,Obesity_Type_II
21495,Obesity_Type_III
21496,Insufficient_Weight
21497,Insufficient_Weight
21498,Overweight_Level_I
21499,Obesity_Type_I
21500,Obesity_Type_III
21501,Obesity_Type_III
21502,Obesity_Type_III
21503,Obesity_Type_II
21504,Obesity_Type_II
21505,Obesity_Type_III
21506,Obesity_Type_I
21507,Obesity_Type_II
21508,Obesity_Type_II
21509,Overweight_Level_II
21510,Obesity_Type_III
21511,Obesity_Type_III
21512,Insufficient_Weight
21513,Obesity_Type_I
21514,Normal_Weight
21515,Obesity_Type_I
21516,Normal_Weight
21517,Obesity_Type_I
21518,Overweight_Level_I
21519,Obesity_Type_III
21520,Normal_Weight
21521,Obesity_Type_III
21522,Overweight_Level_II
21523,Obesity_Type_III
21524,Obesity_Type_I
21525,Overweight_Level_I
21526,Overweight_Level_I
21527,Overweight_Level_I
21528,Obesity_Type_III
21529,Obesity_Type_I
21530,Insufficient_Weight
21531,Obesity_Type_I
21532,Obesity_Type_II
21533,Obesity_Type_II
21534,Obesity_Type_III
21535,Obesity_Type_III
21536,Obesity_Type_I
21537,Overweight_Level_I
21538,Normal_Weight
21539,Obesity_Type_I
21540,Obesity_Type_II
21541,Obesity_Type_II
21542,Obesity_Type_I
21543,Obesity_Type_I
21544,Obesity_Type_I
21545,Overweight_Level_II
21546,Obesity_Type_III
21547,Overweight_Level_I
21548,Overweight_Level_I
21549,Obesity_Type_I
21550,Obesity_Type_III
21551,Overweight_Level_I
21552,Overweight_Level_I
21553,Overweight_Level_II
21554,Obesity_Type_II
21555,Insufficient_Weight
21556,Normal_Weight
21557,Overweight_Level_II
21558,Overweight_Level_I
21559,Overweight_Level_I
21560,Obesity_Type_I
21561,Overweight_Level_I
21562,Obesity_Type_II
21563,Overweight_Level_II
21564,Obesity_Type_III
21565,Overweight_Level_I
21566,Obesity_Type_II
21567,Overweight_Level_I
21568,Obesity_Type_II
21569,Overweight_Level_I
21570,Obesity_Type_III
21571,Obesity_Type_III
21572,Obesity_Type_II
21573,Overweight_Level_I
21574,Overweight_Level_II
21575,Obesity_Type_III
21576,Obesity_Type_II
21577,Obesity_Type_II
21578,Obesity_Type_I
21579,Overweight_Level_II
21580,Normal_Weight
21581,Obesity_Type_III
21582,Obesity_Type_II
21583,Insufficient_Weight
21584,Overweight_Level_I
21585,Overweight_Level_I
21586,Obesity_Type_I
21587,Obesity_Type_II
21588,Obesity_Type_I
21589,Normal_Weight
21590,Obesity_Type_II
21591,Obesity_Type_III
21592,Obesity_Type_III
21593,Obesity_Type_II
21594,Overweight_Level_I
21595,Obesity_Type_III
21596,Overweight_Level_I
21597,Insufficient_Weight
21598,Obesity_Type_III
21599,Obesity_Type_I
21600,Obesity_Type_III
21601,Obesity_Type_III
21602,Obesity_Type_II
21603,Overweight_Level_II
21604,Obesity_Type_III
21605,Normal_Weight
21606,Normal_Weight
21607,Overweight_Level_I
21608,Obesity_Type_III
21609,Insufficient_Weight
21610,Obesity_Type_I
21611,Overweight_Level_I
21612,Obesity_Type_III
21613,Obesity_Type_I
21614,Overweight_Level_II
21615,Obesity_Type_I
21616,Obesity_Type_I
21617,Normal_Weight
21618,Obesity_Type_II
21619,Normal_Weight
21620,Overweight_Level_I
21621,Overweight_Level_II
21622,Insufficient_Weight
21623,Obesity_Type_I
21624,Insufficient_Weight
21625,Normal_Weight
21626,Obesity_Type_I
21627,Obesity_Type_II
21628,Insufficient_Weight
21629,Overweight_Level_II
21630,Obesity_Type_II
21631,Normal_Weight
21632,Obesity_Type_I
21633,Obesity_Type_II
21634,Obesity_Type_II
21635,Overweight_Level_I
21636,Overweight_Level_I
21637,Obesity_Type_III
21638,Overweight_Level_II
21639,Obesity_Type_III
21640,Overweight_Level_II
21641,Overweight_Level_I
21642,Obesity_Type_I
21643,Obesity_Type_III
21644,Obesity_Type_I
21645,Obesity_Type_III
21646,Obesity_Type_I
21647,Normal_Weight
21648,Insufficient_Weight
21649,Obesity_Type_III
21650,Insufficient_Weight
21651,Overweight_Level_II
21652,Obesity_Type_I
21653,Obesity_Type_I
21654,Obesity_Type_I
21655,Overweight_Level_II
21656,Obesity_Type_I
21657,Obesity_Type_II
21658,Overweight_Level_I
21659,Insufficient_Weight
21660,Obesity_Type_I
21661,Overweight_Level_I
21662,Obesity_Type_II
21663,Obesity_Type_II
21664,Overweight_Level_II
21665,Normal_Weight
21666,Obesity_Type_I
21667,Obesity_Type_II
21668,Obesity_Type_I
21669,Obesity_Type_II
21670,Normal_Weight
21671,Obesity_Type_I
21672,Obesity_Type_I
21673,Obesity_Type_I
21674,Obesity_Type_I
21675,Obesity_Type_II
21676,Obesity_Type_II
21677,Insufficient_Weight
21678,Obesity_Type_II
21679,Obesity_Type_II
21680,Obesity_Type_II
21681,Normal_Weight
21682,Obesity_Type_I
21683,Obesity_Type_III
21684,Obesity_Type_II
21685,Obesity_Type_I
21686,Overweight_Level_I
21687,Overweight_Level_II
21688,Obesity_Type_II
21689,Obesity_Type_II
21690,Overweight_Level_I
21691,Overweight_Level_I
21692,Obesity_Type_I
21693,Obesity_Type_I
21694,Overweight_Level_I
21695,Overweight_Level_I
21696,Overweight_Level_I
21697,Obesity_Type_I
21698,Overweight_Level_I
21699,Obesity_Type_III
21700,Overweight_Level_II
21701,Obesity_Type_III
21702,Obesity_Type_III
21703,Obesity_Type_I
21704,Obesity_Type_I
21705,Obesity_Type_II
21706,Overweight_Level_I
21707,Overweight_Level_II
21708,Obesity_Type_II
21709,Insufficient_Weight
21710,Normal_Weight
21711,Obesity_Type_III
21712,Obesity_Type_I
21713,Normal_Weight
21714,Obesity_Type_I
21715,Obesity_Type_I
21716,Obesity_Type_I
21717,Insufficient_Weight
21718,Overweight_Level_I
21719,Obesity_Type_I
21720,Insufficient_Weight
21721,Obesity_Type_III
21722,Obesity_Type_I
21723,Obesity_Type_III
21724,Obesity_Type_III
21725,Overweight_Level_II
21726,Obesity_Type_III
21727,Obesity_Type_II
21728,Obesity_Type_III
21729,Overweight_Level_II
21730,Normal_Weight
21731,Overweight_Level_II
21732,Overweight_Level_I
21733,Obesity_Type_I
21734,Insufficient_Weight
21735,Normal_Weight
21736,Obesity_Type_III
21737,Overweight_Level_II
21738,Overweight_Level_I
21739,Obesity_Type_II
21740,Insufficient_Weight
21741,Overweight_Level_I
21742,Obesity_Type_III
21743,Obesity_Type_II
21744,Normal_Weight
21745,Overweight_Level_I
21746,Overweight_Level_I
21747,Overweight_Level_I
21748,Overweight_Level_II
21749,Obesity_Type_II
21750,Obesity_Type_I
21751,Obesity_Type_II
21752,Obesity_Type_III
21753,Obesity_Type_I
21754,Obesity_Type_I
21755,Normal_Weight
21756,Obesity_Type_I
21757,Normal_Weight
21758,Obesity_Type_III
21759,Obesity_Type_III
21760,Obesity_Type_III
21761,Overweight_Level_II
21762,Insufficient_Weight
21763,Overweight_Level_II
21764,Obesity_Type_III
21765,Obesity_Type_III
21766,Overweight_Level_I
21767,Obesity_Type_II
21768,Overweight_Level_II
21769,Insufficient_Weight
21770,Obesity_Type_I
21771,Obesity_Type_I
21772,Obesity_Type_II
21773,Overweight_Level_I
21774,Normal_Weight
21775,Overweight_Level_I
21776,Overweight_Level_II
21777,Obesity_Type_II
21778,Obesity_Type_I
21779,Insufficient_Weight
21780,Obesity_Type_III
21781,Obesity_Type_II
21782,Obesity_Type_III
21783,Obesity_Type_I
21784,Obesity_Type_I
21785,Obesity_Type_III
21786,Obesity_Type_III
21787,Obesity_Type_I
21788,Overweight_Level_II
21789,Obesity_Type_II
21790,Overweight_Level_II
21791,Overweight_Level_II
21792,Obesity_Type_III
21793,Overweight_Level_I
21794,Overweight_Level_II
21795,Overweight_Level_I
21796,Obesity_Type_III
21797,Normal_Weight
21798,Overweight_Level_I
21799,Obesity_Type_II
21800,Overweight_Level_I
21801,Obesity_Type_II
21802,Obesity_Type_I
21803,Obesity_Type_III
21804,Obesity_Type_I
21805,Obesity_Type_II
21806,Obesity_Type_I
21807,Overweight_Level_I
21808,Overweight_Level_II
21809,Overweight_Level_II
21810,Overweight_Level_II
21811,Overweight_Level_II
21812,Obesity_Type_I
21813,Normal_Weight
21814,Obesity_Type_III
21815,Insufficient_Weight
21816,Obesity_Type_I
21817,Normal_Weight
21818,Insufficient_Weight
21819,Normal_Weight
21820,Overweight_Level_II
21821,Overweight_Level_I
21822,Obesity_Type_I
21823,Obesity_Type_I
21824,Obesity_Type_I
21825,Overweight_Level_I
21826,Normal_Weight
21827,Overweight_Level_I
21828,Overweight_Level_II
21829,Obesity_Type_I
21830,Obesity_Type_I
21831,Obesity_Type_III
21832,Overweight_Level_I
21833,Insufficient_Weight
21834,Obesity_Type_I
21835,Overweight_Level_II
21836,Obesity_Type_I
21837,Obesity_Type_III
21838,Normal_Weight
21839,Obesity_Type_III
21840,Insufficient_Weight
21841,Obesity_Type_I
21842,Overweight_Level_I
21843,Insufficient_Weight
21844,Obesity_Type_I
21845,Insufficient_Weight
21846,Normal_Weight
